batch,loss,accuracy,time,memory_allocated,memory_reserved
67,0.05502191185951233,0.9921875,0.137681245803833,48.40380859375,52.0
68,0.004383694380521774,1.0,0.13968110084533691,48.40380859375,52.0
69,0.009053410030901432,1.0,0.14168214797973633,48.40380859375,52.0
70,0.015507563017308712,0.9921875,0.14600157737731934,48.40380859375,52.0
71,0.006838127505034208,1.0,0.14800119400024414,48.40380859375,52.0
72,0.013986391015350819,0.9921875,0.1510004997253418,48.40380859375,52.0
73,0.05224444717168808,0.9765625,0.15550899505615234,48.40380859375,52.0
74,0.03823105990886688,0.96875,0.15751290321350098,48.40380859375,52.0
75,0.023881400004029274,0.984375,0.15951275825500488,48.40380859375,52.0
76,0.023239754140377045,0.9765625,0.1615123748779297,48.40380859375,52.0
77,0.0021536366548389196,1.0,0.1635127067565918,48.40380859375,52.0
78,0.06816419214010239,0.9921875,0.1650235652923584,48.40380859375,52.0
79,0.01068335585296154,0.9921875,0.1680288314819336,48.40380859375,52.0
80,0.037762194871902466,0.9765625,0.17102789878845215,48.40380859375,52.0
81,0.014613661915063858,0.9921875,0.17353081703186035,48.40380859375,52.0
82,0.013790376484394073,0.9921875,0.17553973197937012,48.40380859375,52.0
83,0.018391944468021393,0.9921875,0.17854022979736328,48.40380859375,52.0
84,0.030855882912874222,0.9765625,0.18053913116455078,48.40380859375,52.0
85,0.08212429285049438,0.9765625,0.18254303932189941,48.40380859375,52.0
86,0.07723315060138702,0.96875,0.18472576141357422,48.40380859375,52.0
87,0.014441095292568207,0.9921875,0.18772578239440918,48.40380859375,52.0
88,0.07377343624830246,0.984375,0.19072866439819336,48.40380859375,52.0
89,0.06914859265089035,0.984375,0.1917283535003662,48.40380859375,52.0
90,0.03241308405995369,0.9765625,0.1942434310913086,48.40380859375,52.0
91,0.01898718625307083,0.9921875,0.1962432861328125,48.40380859375,52.0
92,0.09277775883674622,0.9765625,0.1982417106628418,48.40380859375,52.0
93,0.010437090881168842,1.0,0.20075225830078125,48.40380859375,52.0
94,0.0016365379560738802,1.0,0.20175528526306152,48.40380859375,52.0
95,0.07777505367994308,0.9765625,0.2042684555053711,48.40380859375,52.0
96,0.0007620389806106687,1.0,0.2062697410583496,48.40380859375,52.0
97,0.02392110973596573,0.984375,0.20726871490478516,48.40380859375,52.0
98,0.011373590677976608,0.9921875,0.20926833152770996,48.40380859375,52.0
99,0.00875660590827465,0.9921875,0.21126818656921387,48.40380859375,52.0
100,0.03485777974128723,0.9765625,0.21326541900634766,48.40380859375,52.0
101,0.031846512109041214,0.9765625,0.21554064750671387,48.40380859375,52.0
102,0.028393998742103577,0.9921875,0.21754026412963867,48.40380859375,52.0
103,0.06728821247816086,0.9921875,0.21853995323181152,48.40380859375,52.0
104,0.007033482659608126,0.9921875,0.22254061698913574,48.40380859375,52.0
105,0.11027275025844574,0.9765625,0.22455859184265137,48.40380859375,52.0
106,0.012655407190322876,0.9921875,0.22555780410766602,48.40380859375,52.0
107,0.0461529903113842,0.96875,0.22855901718139648,48.40380859375,52.0
108,0.022916436195373535,0.984375,0.23055791854858398,48.40380859375,52.0
109,0.03798723220825195,0.9765625,0.23155760765075684,48.40380859375,52.0
110,0.016559097915887833,0.9921875,0.23355889320373535,48.40380859375,52.0
111,0.032075099647045135,0.9765625,0.2357192039489746,48.40380859375,52.0
112,0.08634652197360992,0.984375,0.23771929740905762,48.40380859375,52.0
113,0.013305204920470715,0.9921875,0.23871922492980957,48.40380859375,52.0
114,0.013021591119468212,0.9921875,0.24071979522705078,48.40380859375,52.0
115,0.02591358684003353,0.984375,0.24171972274780273,48.40380859375,52.0
116,0.06421786546707153,0.984375,0.24522900581359863,48.40380859375,52.0
117,0.009478920139372349,1.0,0.24622726440429688,48.40380859375,52.0
118,0.11090878397226334,0.9765625,0.2482283115386963,48.40380859375,52.0
119,0.008408750407397747,0.9921875,0.2502274513244629,48.40380859375,52.0
120,0.00761852553114295,0.9921875,0.2522287368774414,48.40380859375,52.0
121,0.013704405166208744,0.9921875,0.2553367614746094,48.40380859375,52.0
122,0.009924152866005898,0.9921875,0.2573366165161133,48.40380859375,52.0
123,0.026229722425341606,0.9765625,0.2593376636505127,48.40380859375,52.0
124,0.04569314792752266,0.984375,0.26233911514282227,48.40380859375,52.0
125,0.016319749876856804,0.984375,0.26444077491760254,48.40380859375,52.0
126,0.009924765676259995,0.9921875,0.2654409408569336,48.40380859375,52.0
127,0.019476931542158127,0.9921875,0.2674400806427002,48.40380859375,52.0
128,0.010139535181224346,0.9921875,0.2694404125213623,48.40380859375,52.0
129,0.06752994656562805,0.9921875,0.2714400291442871,48.40380859375,52.0
130,0.01784178800880909,0.9921875,0.2734401226043701,48.40380859375,52.0
131,0.09351692348718643,0.984375,0.27550292015075684,48.40380859375,52.0
132,0.010724848136305809,0.9921875,0.27750182151794434,48.40380859375,52.0
133,0.038440532982349396,0.984375,0.2785022258758545,48.40380859375,52.0
134,0.012234976515173912,0.9921875,0.2805018424987793,48.40380859375,52.0
135,0.013066166080534458,0.9921875,0.2825021743774414,48.40380859375,52.0
136,0.07349270582199097,0.984375,0.28459620475769043,48.40380859375,52.0
137,0.04240040481090546,0.984375,0.28659629821777344,48.40380859375,52.0
138,0.02364073507487774,0.9921875,0.28859567642211914,48.40380859375,52.0
139,0.013142361305654049,0.9921875,0.291595458984375,48.40380859375,52.0
140,0.06706240773200989,0.984375,0.2935950756072998,48.40380859375,52.0
141,0.041345492005348206,0.9765625,0.2957589626312256,48.40380859375,52.0
142,0.0014348628465086222,1.0,0.29675960540771484,48.40380859375,52.0
143,0.07614966481924057,0.96875,0.29875993728637695,48.40380859375,52.0
144,0.012085354886949062,0.9921875,0.3002626895904541,48.40380859375,52.0
145,0.0029844455420970917,1.0,0.30226659774780273,48.40380859375,52.0
146,0.0029669892974197865,1.0,0.3043816089630127,48.40380859375,52.0
147,0.09096518903970718,0.96875,0.3063809871673584,48.40380859375,52.0
148,0.011844483204185963,0.9921875,0.3083839416503906,48.40380859375,52.0
149,0.08837719261646271,0.9765625,0.3103818893432617,48.40380859375,52.0
150,0.0432562381029129,0.984375,0.3123812675476074,48.40380859375,52.0
151,0.0011930025648325682,1.0,0.3133842945098877,48.40380859375,52.0
152,0.10171041637659073,0.96875,0.31542444229125977,48.40380859375,52.0
153,0.036737456917762756,0.9765625,0.31742429733276367,48.40380859375,52.0
154,0.01935618184506893,0.984375,0.3194234371185303,48.40380859375,52.0
155,0.012639036402106285,0.9921875,0.32242417335510254,48.40380859375,52.0
156,0.060619454830884933,0.9765625,0.3244779109954834,48.40380859375,52.0
157,0.028694869950413704,0.9765625,0.3264811038970947,48.40380859375,52.0
158,0.04937614127993584,0.984375,0.32848119735717773,48.40380859375,52.0
159,0.03778653219342232,0.9921875,0.3294806480407715,48.40380859375,52.0
160,0.010611862875521183,0.9921875,0.3314821720123291,48.40380859375,52.0
161,0.03044983558356762,0.9921875,0.3334810733795166,48.40380859375,52.0
162,0.024607621133327484,0.984375,0.33556151390075684,48.40380859375,52.0
163,0.007824348285794258,1.0,0.33756136894226074,48.40380859375,52.0
164,0.021964892745018005,0.9921875,0.33956146240234375,48.40380859375,52.0
165,0.11305170506238937,0.96875,0.3405647277832031,48.40380859375,52.0
166,0.07889865338802338,0.984375,0.3425610065460205,48.40380859375,52.0
167,0.021288592368364334,0.9921875,0.34465813636779785,48.40380859375,52.0
168,0.023821581155061722,0.9921875,0.34665513038635254,48.40380859375,52.0
169,0.022204451262950897,0.9921875,0.34865450859069824,48.40380859375,52.0
170,0.04552122578024864,0.9765625,0.35065555572509766,48.40380859375,52.0
171,0.014656598679721355,0.9921875,0.35265588760375977,48.40380859375,52.0
172,0.013783104717731476,0.984375,0.3546783924102783,48.40380859375,52.0
173,0.050142910331487656,0.96875,0.3576781749725342,48.40380859375,52.0
174,0.02020638808608055,0.9921875,0.3596787452697754,48.40380859375,52.0
175,0.013013830408453941,0.9921875,0.36067843437194824,48.40380859375,52.0
176,0.12162473797798157,0.9765625,0.36267852783203125,48.40380859375,52.0
177,0.005650668870657682,1.0,0.3648099899291992,48.40380859375,52.0
178,0.00925481878221035,1.0,0.3668098449707031,48.40380859375,52.0
179,0.01933911442756653,0.9921875,0.36880922317504883,48.40380859375,52.0
180,0.004807755351066589,1.0,0.3698089122772217,48.40380859375,52.0
181,0.13641077280044556,0.9765625,0.3718087673187256,48.40380859375,52.0
182,0.05484921112656593,0.984375,0.37331223487854004,48.40380859375,52.0
183,0.011277501471340656,0.9921875,0.3753163814544678,48.40380859375,52.0
184,0.022425787523388863,0.984375,0.3773164749145508,48.40380859375,52.0
185,0.001669379067607224,1.0,0.3793172836303711,48.40380859375,52.0
186,0.077418252825737,0.9921875,0.38031649589538574,48.40380859375,52.0
187,0.0016996735939756036,1.0,0.38231635093688965,48.40380859375,52.0
188,0.03338661789894104,0.984375,0.3845939636230469,48.40380859375,52.0
189,0.03281572461128235,0.9765625,0.3865935802459717,48.40380859375,52.0
190,0.13576646149158478,0.9765625,0.38959264755249023,48.40380859375,52.0
191,0.012661902233958244,0.9921875,0.39159250259399414,48.40380859375,52.0
192,0.016294043511152267,0.9921875,0.39359307289123535,48.40380859375,52.0
193,0.030260443687438965,0.984375,0.3956317901611328,48.40380859375,52.0
194,0.0582275390625,0.9921875,0.3976309299468994,48.40380859375,52.0
195,0.005556192249059677,1.0,0.3986337184906006,48.40380859375,52.0
196,0.033122193068265915,0.984375,0.4011414051055908,48.40380859375,52.0
197,0.006833115592598915,1.0,0.403644323348999,48.40380859375,52.0
198,0.02494819648563862,0.9921875,0.4046492576599121,48.40380859375,52.0
199,0.011763693764805794,0.9921875,0.40665221214294434,48.40380859375,52.0
200,0.015484384261071682,0.9921875,0.40865325927734375,48.40380859375,52.0
201,0.027786266058683395,0.9921875,0.4106483459472656,48.40380859375,52.0
202,0.0106594767421484,0.9921875,0.4116482734680176,48.40380859375,52.0
203,0.08718511462211609,0.984375,0.4136490821838379,48.40380859375,52.0
204,0.017512237653136253,0.9921875,0.4156758785247803,48.40380859375,52.0
205,0.059381671249866486,0.953125,0.41767406463623047,48.40380859375,52.0
206,0.025662168860435486,0.984375,0.4196748733520508,48.40380859375,52.0
207,0.004257444757968187,1.0,0.42067408561706543,48.40380859375,52.0
208,0.0061761774122715,1.0,0.4241781234741211,48.40380859375,52.0
209,0.11066657304763794,0.9765625,0.4261794090270996,48.40380859375,52.0
210,0.00581867340952158,1.0,0.4281802177429199,48.40380859375,52.0
211,0.022488700225949287,0.9921875,0.4301791191101074,48.40380859375,52.0
212,0.06195496395230293,0.9921875,0.43218040466308594,48.40380859375,52.0
213,0.04469785839319229,0.9765625,0.43468713760375977,48.40380859375,52.0
214,0.04827537387609482,0.96875,0.43668580055236816,48.40380859375,52.0
215,0.020023738965392113,0.984375,0.43768763542175293,48.40380859375,52.0
216,0.002970489440485835,1.0,0.4396860599517822,48.40380859375,52.0
217,0.02155393362045288,0.984375,0.4426872730255127,48.40380859375,52.0
218,0.06844012439250946,0.984375,0.444807767868042,48.40380859375,52.0
219,0.03349943459033966,0.984375,0.4468080997467041,48.40380859375,52.0
220,0.06806697696447372,0.984375,0.44980525970458984,48.40380859375,52.0
221,0.12516441941261292,0.96875,0.45180439949035645,48.40380859375,52.0
222,0.033548858016729355,0.984375,0.45330810546875,48.40380859375,52.0
223,0.011352096684277058,1.0,0.4563174247741699,48.40380859375,52.0
224,0.0010723731247708201,1.0,0.4583168029785156,48.40380859375,52.0
225,0.005142837762832642,1.0,0.4613170623779297,48.40380859375,52.0
226,0.10795865952968597,0.9609375,0.4633197784423828,48.40380859375,52.0
227,0.021095143631100655,0.984375,0.4648325443267822,48.40380859375,52.0
228,0.0031248191371560097,1.0,0.4668314456939697,48.40380859375,52.0
229,0.003598520066589117,1.0,0.468829870223999,48.40380859375,52.0
230,0.020138904452323914,0.9921875,0.47083210945129395,48.40380859375,52.0
231,0.004473500419408083,1.0,0.4718320369720459,48.40380859375,52.0
232,0.02693103812634945,0.9921875,0.4743461608886719,48.40380859375,52.0
233,0.08289274573326111,0.9765625,0.4773428440093994,48.40380859375,52.0
234,0.09309907257556915,0.9765625,0.4793417453765869,48.40380859375,52.0
235,0.08713383227586746,0.984375,0.4813423156738281,48.40380859375,52.0
236,0.011658820323646069,0.9921875,0.48334264755249023,48.40380859375,52.0
237,0.011031938716769218,0.9921875,0.48543238639831543,48.40380859375,52.0
238,0.033208418637514114,0.9921875,0.48743152618408203,48.40380859375,52.0
239,0.03624506667256355,0.9765625,0.49143147468566895,48.40380859375,52.0
240,0.002621846040710807,1.0,0.49447035789489746,48.40380859375,52.0
241,0.0009187071700580418,1.0,0.4974699020385742,48.40380859375,52.0
242,0.010471745394170284,0.9921875,0.4984712600708008,48.40380859375,52.0
243,0.04656893014907837,0.9765625,0.5009772777557373,48.40380859375,52.0
244,0.013829142786562443,0.9921875,0.5019779205322266,48.40380859375,52.0
245,0.1597967892885208,0.96875,0.5044889450073242,48.40380859375,52.0
246,0.01074299868196249,0.9921875,0.5064859390258789,48.40380859375,52.0
247,0.0677061453461647,0.984375,0.5084857940673828,48.40380859375,52.0
248,0.08837207406759262,0.9765625,0.5094847679138184,48.40380859375,52.0
249,0.03766299784183502,0.984375,0.5124857425689697,48.40380859375,52.0
250,0.01687283255159855,0.9921875,0.5145258903503418,48.40380859375,52.0
251,0.0739569440484047,0.984375,0.5155243873596191,48.40380859375,52.0
252,0.015416606329381466,0.9921875,0.5175232887268066,48.40380859375,52.0
253,0.024748768657445908,0.984375,0.5195231437683105,48.40380859375,52.0
254,0.005396578460931778,1.0,0.5235233306884766,48.40380859375,52.0
255,0.017513491213321686,0.984375,0.5246777534484863,48.40380859375,52.0
256,0.16141147911548615,0.96875,0.5266783237457275,48.40380859375,52.0
257,0.04914402961730957,0.96875,0.5286777019500732,48.40380859375,52.0
258,0.06274326145648956,0.984375,0.530677318572998,48.40380859375,52.0
259,0.02133835107088089,0.9921875,0.5326783657073975,48.40380859375,52.0
260,0.011624404229223728,0.9921875,0.534710168838501,48.40380859375,52.0
261,0.00608788151293993,1.0,0.5357093811035156,48.40380859375,52.0
262,0.04619981348514557,0.9765625,0.5377101898193359,48.40380859375,52.0
263,0.04609472304582596,0.984375,0.5397100448608398,48.40380859375,52.0
264,0.012205063365399837,0.9921875,0.5417098999023438,48.40380859375,52.0
265,0.019116751849651337,0.9921875,0.5432131290435791,48.40380859375,52.0
266,0.03656117990612984,0.9765625,0.5452172756195068,48.40380859375,52.0
267,0.0492255836725235,0.9765625,0.5462174415588379,48.40380859375,52.0
268,0.03858719393610954,0.9765625,0.5482165813446045,48.40380859375,52.0
269,0.00447305291891098,1.0,0.5502164363861084,48.40380859375,52.0
270,0.012024354189634323,0.9921875,0.5522172451019287,48.40380859375,52.0
271,0.07577698677778244,0.984375,0.5563180446624756,48.40380859375,52.0
272,0.003939048387110233,1.0,0.558316707611084,48.40380859375,52.0
273,0.03726551681756973,0.984375,0.5593166351318359,48.40380859375,52.0
274,0.02681916207075119,0.984375,0.5623176097869873,48.40380859375,52.0
275,0.030405661091208458,0.984375,0.5633172988891602,48.40380859375,52.0
276,0.07431618124246597,0.984375,0.5654411315917969,48.40380859375,52.0
277,0.01969139650464058,0.984375,0.5674417018890381,48.40380859375,52.0
278,0.028724687173962593,0.984375,0.5694403648376465,48.40380859375,52.0
279,0.04223485291004181,0.9921875,0.5704433917999268,48.40380859375,52.0
280,0.013938259333372116,0.9921875,0.5724408626556396,48.40380859375,52.0
281,0.0032403955701738596,1.0,0.5745081901550293,48.40380859375,52.0
282,0.03365249186754227,0.984375,0.5765061378479004,48.40380859375,52.0
283,0.020565561950206757,0.984375,0.5785055160522461,48.40380859375,52.0
284,0.0007710650679655373,1.0,0.5805106163024902,48.40380859375,52.0
285,0.02313724346458912,0.984375,0.5815060138702393,48.40380859375,52.0
286,0.033125050365924835,0.9765625,0.584604024887085,48.40380859375,52.0
287,0.013346115127205849,0.9921875,0.5856037139892578,48.40380859375,52.0
288,0.016323186457157135,0.9921875,0.5896041393280029,48.40380859375,52.0
289,0.0031714127399027348,1.0,0.5906028747558594,48.40380859375,52.0
290,0.0062246257439255714,1.0,0.5926027297973633,48.40380859375,52.0
291,0.03130798041820526,0.9765625,0.5951235294342041,48.40380859375,52.0
292,0.008872213773429394,1.0,0.5971207618713379,48.40380859375,52.0
293,0.04481251537799835,0.9765625,0.5991201400756836,48.40380859375,52.0
294,0.0012813960202038288,1.0,0.6012125015258789,48.40380859375,52.0
295,0.01329830102622509,0.9921875,0.6022098064422607,48.40380859375,52.0
296,0.02166936919093132,0.984375,0.6047184467315674,48.40380859375,52.0
297,0.011522268876433372,0.9921875,0.6067168712615967,48.40380859375,52.0
298,0.014194915071129799,0.9921875,0.6087179183959961,48.40380859375,52.0
299,0.009289046749472618,1.0,0.6097168922424316,48.40380859375,52.0
300,0.001737165846861899,1.0,0.6117169857025146,48.40380859375,52.0
301,0.01749129220843315,0.9921875,0.6132204532623291,48.40380859375,52.0
302,0.023793568834662437,0.9921875,0.6162257194519043,48.40380859375,52.0
303,0.0020421575754880905,1.0,0.6172256469726562,48.40380859375,52.0
304,0.0047147925943136215,1.0,0.6192262172698975,48.40380859375,52.0
305,0.06865621358156204,0.9765625,0.6222248077392578,48.40380859375,52.0
306,0.039182811975479126,0.9765625,0.624255895614624,48.40380859375,52.0
307,0.050265077501535416,0.96875,0.6262571811676025,48.40380859375,52.0
308,0.008993538096547127,0.9921875,0.6282594203948975,48.40380859375,52.0
309,0.0011556764366105199,1.0,0.6302585601806641,48.40380859375,52.0
310,0.04689684510231018,0.96875,0.6322593688964844,48.40380859375,52.0
311,0.05180598050355911,0.9609375,0.6337621212005615,48.40380859375,52.0
312,0.0037922747433185577,1.0,0.635765552520752,48.40380859375,52.0
313,0.09468914568424225,0.9765625,0.6377627849578857,48.40380859375,52.0
314,0.007500579580664635,1.0,0.6387631893157959,48.40380859375,52.0
315,0.0007510902942158282,1.0,0.6407630443572998,48.40380859375,52.0
316,0.0507294237613678,0.9765625,0.6417624950408936,48.40380859375,52.0
317,0.016772782430052757,0.984375,0.6442708969116211,48.40380859375,52.0
318,0.005099914502352476,1.0,0.6462697982788086,48.40380859375,52.0
319,0.05992758274078369,0.9921875,0.6482698917388916,48.40380859375,52.0
320,0.05085936188697815,0.984375,0.6502723693847656,48.40380859375,52.0
321,0.1002206802368164,0.96875,0.6522698402404785,48.40380859375,52.0
322,0.015196096152067184,0.9921875,0.655667781829834,48.40380859375,52.0
323,0.01354948990046978,0.9921875,0.6576673984527588,48.40380859375,52.0
324,0.021937496960163116,0.9921875,0.6596670150756836,48.40380859375,52.0
325,0.016727322712540627,0.9921875,0.6616675853729248,48.40380859375,52.0
326,0.003508022055029869,1.0,0.6636674404144287,48.40380859375,52.0
327,0.042374663054943085,0.9765625,0.6657230854034424,48.40380859375,52.0
328,0.018066495656967163,0.984375,0.667722225189209,48.40380859375,52.0
329,0.012222155928611755,0.9921875,0.6687221527099609,48.40380859375,52.0
330,0.02847801148891449,0.984375,0.6707239151000977,48.40380859375,52.0
331,0.014432860538363457,1.0,0.6732256412506104,48.40380859375,52.0
332,0.02486453205347061,0.984375,0.6742289066314697,48.40380859375,52.0
333,0.013851054944097996,0.9921875,0.6762287616729736,48.40380859375,52.0
334,0.015573830343782902,0.9921875,0.6782305240631104,48.40380859375,52.0
335,0.019789453595876694,0.984375,0.6802287101745605,48.40380859375,52.0
336,0.11355377733707428,0.96875,0.6822288036346436,48.40380859375,52.0
337,0.04322449862957001,0.9765625,0.6846978664398193,48.40380859375,52.0
338,0.01723109558224678,0.9921875,0.6856985092163086,48.40380859375,52.0
339,0.019848058000206947,0.9921875,0.6886947154998779,48.40380859375,52.0
340,0.023060379549860954,0.9921875,0.6906943321228027,48.40380859375,52.0
341,0.06998711079359055,0.984375,0.6936953067779541,48.40380859375,52.0
342,0.03415854275226593,0.9765625,0.6957571506500244,48.40380859375,52.0
343,0.016785966232419014,0.9921875,0.6967566013336182,48.40380859375,52.0
344,0.08496065437793732,0.96875,0.698758602142334,48.40380859375,52.0
345,0.06865314394235611,0.9921875,0.7002627849578857,48.40380859375,52.0
346,0.00844133272767067,1.0,0.7022666931152344,48.40380859375,52.0
347,0.0019033211283385754,1.0,0.7043225765228271,48.40380859375,52.0
348,0.013370327651500702,0.9921875,0.7063229084014893,48.40380859375,52.0
349,0.010317010805010796,1.0,0.7073228359222412,48.40380859375,52.0
350,0.0013250268530100584,1.0,0.7093231678009033,48.40380859375,52.0
351,0.003595422487705946,1.0,0.7113223075866699,48.39501953125,52.0
